ActivityID	ProjectID	Zip	AddressState	AddressCity	StartDate	EndDate	ActivityCount	TotalProjFund	ApproxFunding
1009623	1005139.0	57105			2014-05-27	2014-05-27	133	10000.0	75.18796992481202
1009663	1005139.0	57105			2014-06-23	2014-06-23	133	10000.0	75.18796992481202
1009664	1005139.0	57105			2014-06-23	2014-06-23	133	10000.0	75.18796992481202
1009665	1005139.0	57105			2014-06-05	2014-06-05	133	10000.0	75.18796992481202
1009666	1005139.0	57105			2014-06-10	2014-06-10	133	10000.0	75.18796992481202
1009729	1005139.0	57105			2014-07-09	2014-07-09	133	10000.0	75.18796992481202
1009730	1005139.0	57105			2014-07-17	2014-07-17	133	10000.0	75.18796992481202
1009734	1005139.0	57105			2014-07-18	2014-07-18	133	10000.0	75.18796992481202
1009737	1005139.0	57105			2014-08-12	2014-08-12	133	10000.0	75.18796992481202
1009738	1005139.0	57107			2014-08-26	2014-08-26	133	10000.0	75.18796992481202
1009752	1005139.0	57107			2014-08-28	2014-08-28	133	10000.0	75.18796992481202
1009753	1005139.0	57105			2014-09-03	2014-09-03	133	10000.0	75.18796992481202
1009754	1005139.0	57105			2014-09-03	2014-09-03	133	10000.0	75.18796992481202
1009756	1005139.0	57105			2014-09-05	2014-09-05	133	10000.0	75.18796992481202
1009758	1005139.0	57107			2014-09-16	2014-09-16	133	10000.0	75.18796992481202
1010321	1005139.0	57007			2015-01-20	2015-01-20	133	10000.0	75.18796992481202
1010322	1005139.0	57107			2015-01-13	2015-01-13	133	10000.0	75.18796992481202
1010323	1005139.0	57105			2015-01-08	2015-01-08	133	10000.0	75.18796992481202
1010324	1005139.0	57105			2015-05-29	2015-05-29	133	10000.0	75.18796992481202
1012301	1005139.0	57105			2015-09-15	2015-09-15	133	10000.0	75.18796992481202
1012302	1005139.0	57105			2015-09-04	2015-09-04	133	10000.0	75.18796992481202
1012303	1005139.0	57105			2015-09-01	2015-09-01	133	10000.0	75.18796992481202
1012304	1005139.0	57105			2015-09-01	2015-09-01	133	10000.0	75.18796992481202
1012305	1005139.0	57107			2015-08-27	2015-08-27	133	10000.0	75.18796992481202
1012306	1005139.0	57107			2015-08-25	2015-08-25	133	10000.0	75.18796992481202
1012307	1005139.0	57105			2015-08-04	2015-08-04	133	10000.0	75.18796992481202
1013401	1005139.0	57106			2015-11-18	2015-11-18	133	10000.0	75.18796992481202
1013408	1005139.0	57105			2015-11-03	2015-11-03	133	10000.0	75.18796992481202
1013409	1005139.0	57105			2015-10-06	2015-10-06	133	10000.0	75.18796992481202
1013412	1005139.0	57301			2015-10-20	2015-10-20	133	10000.0	75.18796992481202
1015102	1005139.0	57105			2016-03-08	2016-03-08	133	10000.0	75.18796992481202
1015103	1005139.0	57105			2016-02-09	2016-02-09	133	10000.0	75.18796992481202
1015104	1005139.0	57105			2016-01-05	2016-01-05	133	10000.0	75.18796992481202
1015105	1005139.0	57105			2015-12-08	2015-12-08	133	10000.0	75.18796992481202
1015106	1005139.0	57105			2015-07-07	2015-07-07	133	10000.0	75.18796992481202
1015107	1005139.0	57105			2015-06-09	2015-06-09	133	10000.0	75.18796992481202
1015108	1005139.0	57007			2016-01-21	2016-01-21	133	10000.0	75.18796992481202
1015109	1005139.0	57107			2016-01-12	2016-01-12	133	10000.0	75.18796992481202
1015110	1005139.0	57105			2016-01-07	2016-01-07	133	10000.0	75.18796992481202
1015111	1005139.0	57105			2015-06-05	2015-06-05	133	10000.0	75.18796992481202
1015112	1005139.0	57105			2015-07-29	2015-07-29	133	10000.0	75.18796992481202
1015113	1005139.0	57105			2015-07-01	2015-07-01	133	10000.0	75.18796992481202
1015441	1005139.0	57105			2016-04-05	2016-04-05	133	10000.0	75.18796992481202
1015525	1005139.0	57104			2016-04-18	2016-04-18	133	10000.0	75.18796992481202
1002616	1005134.0	52531			2014-04-01	2014-04-01	28	10000.0	357.14285714285717
1002617	1005134.0	52043			2013-04-30	2013-04-30	28	10000.0	357.14285714285717
1002620	1005134.0	52242			2012-10-05	2012-10-05	28	10000.0	357.14285714285717
1002621	1005134.0	50010			2012-10-19	2012-10-19	28	10000.0	357.14285714285717
1002623	1005134.0	50131			2013-05-17	2013-05-17	28	10000.0	357.14285714285717
1002626	1005134.0	52242			2013-08-20	2013-08-20	28	10000.0	357.14285714285717
1002627	1005134.0	52242			2013-08-28	2013-08-28	28	10000.0	357.14285714285717
1002628	1005134.0	50131			2013-09-18	2013-09-18	28	10000.0	357.14285714285717
1002629	1005134.0	52241			2013-09-19	2013-09-19	28	10000.0	357.14285714285717
1002630	1005134.0	52242			2013-10-01	2013-10-01	28	10000.0	357.14285714285717
1002632	1005134.0	52242			2013-10-02	2013-10-02	28	10000.0	357.14285714285717
1002760	1005134.0	52241			2013-09-19	2013-09-19	28	10000.0	357.14285714285717
1003155	1005134.0	52175			2014-01-03	2014-01-03	28	10000.0	357.14285714285717
1003156	1005134.0	52175			2014-01-03	2014-01-03	28	10000.0	357.14285714285717
1003157	1005134.0	50022			2014-01-07	2014-01-07	28	10000.0	357.14285714285717
1003159	1005134.0	50022			2014-01-07	2014-01-07	28	10000.0	357.14285714285717
1003161	1005134.0	51346			2014-01-08	2014-01-08	28	10000.0	357.14285714285717
1003163	1005134.0	51346			2014-01-08	2014-01-08	28	10000.0	357.14285714285717
1004194	1005134.0	50219			2014-04-15	2014-04-15	28	10000.0	357.14285714285717
1005477	1005134.0	52732			2014-08-27	2014-08-27	28	10000.0	357.14285714285717
1005636	1005134.0	51455			2014-09-10	2014-09-10	28	10000.0	357.14285714285717
1005881	1005134.0	50501			2014-09-24	2014-09-24	28	10000.0	357.14285714285717
1009794	1005134.0	52242			2015-04-20	2015-04-27	28	10000.0	357.14285714285717
1011241	1005134.0	50644			2015-07-28	2015-07-28	28	10000.0	357.14285714285717
1013181	1005134.0	50501			2015-11-17	2015-11-17	28	10000.0	357.14285714285717
1013421	1005134.0	52748			2015-11-24	2015-11-24	28	10000.0	357.14285714285717
1014185	1005134.0	51101			2016-01-20	2016-01-20	28	10000.0	357.14285714285717
1014187	1005134.0	52242			2016-01-21	2016-01-21	28	10000.0	357.14285714285717
1002654	1005132.0	62702			2013-08-10	2013-08-10	1	10000.0	10000.0
1002674	1005417.0	74401			2012-11-01	2012-11-01	15	30000.0	2000.0
1002675	1005417.0	74401			2012-11-01	2012-11-01	15	30000.0	2000.0
1002677	1005417.0	73048			2013-01-07	2013-01-07	15	30000.0	2000.0
1002678	1005417.0	73117			2013-01-22	2013-01-22	15	30000.0	2000.0
1002679	1005417.0	73117			2013-01-29	2013-01-29	15	30000.0	2000.0
1002681	1005417.0	73105			2013-12-19	2013-12-19	15	30000.0	2000.0
1002683	1005417.0	73105			2012-08-30	2012-08-30	15	30000.0	2000.0
1002684	1005417.0	73069			2012-09-20	2012-09-20	15	30000.0	2000.0
1002687	1005417.0	74501			2012-09-27	2012-09-27	15	30000.0	2000.0
1002688	1005417.0	73401			2013-03-01	2013-03-01	15	30000.0	2000.0
1002689	1005417.0	73117			2013-04-16	2013-04-16	15	30000.0	2000.0
1002692	1005417.0	73117			2013-04-23	2013-04-23	15	30000.0	2000.0
1002693	1005417.0	73521			2013-03-29	2013-03-29	15	30000.0	2000.0
1002694	1005417.0	73521			2013-03-29	2013-03-29	15	30000.0	2000.0
1002696	1005417.0	73117			2013-04-30	2013-04-30	15	30000.0	2000.0
1002731	1005415.0	78208			2012-05-02	2012-05-02	14	30000.0	2142.8571428571427
1002732	1005415.0	78582			2012-05-03	2012-05-03	14	30000.0	2142.8571428571427
1002734	1005415.0	78550			2012-05-10	2012-05-10	14	30000.0	2142.8571428571427
1002735	1005415.0	78582			2012-05-18	2012-05-18	14	30000.0	2142.8571428571427
1002736	1005415.0	78539			2012-05-21	2012-05-21	14	30000.0	2142.8571428571427
1002737	1005415.0	78550			2012-06-05	2012-06-05	14	30000.0	2142.8571428571427
1002738	1005415.0	78539			2012-07-19	2012-07-19	14	30000.0	2142.8571428571427
1002739	1005415.0	78040			2013-01-24	2013-01-24	14	30000.0	2142.8571428571427
1002740	1005415.0	78040			2013-01-25	2013-01-25	14	30000.0	2142.8571428571427
1003001	1005415.0	78237			2012-10-20	2012-10-20	14	30000.0	2142.8571428571427
1003002	1005415.0	78237			2012-10-20	2012-10-20	14	30000.0	2142.8571428571427
1003003	1005415.0	78237			2012-10-20	2012-10-20	14	30000.0	2142.8571428571427
1003004	1005415.0	78237			2012-10-20	2012-10-20	14	30000.0	2142.8571428571427
1003005	1005415.0	78237			2012-10-20	2012-10-20	14	30000.0	2142.8571428571427
1002741	1005407.0	77586			2012-07-19	2012-07-19	3	45000.0	15000.0
1002742	1005407.0	77493			2012-08-27	2012-08-27	3	45000.0	15000.0
1002992	1005407.0	77037			2012-06-04	2012-06-04	3	45000.0	15000.0
1002743	1005408.0	79410			2012-05-17	2012-05-17	4	45000.0	11250.0
1002747	1005408.0	79401			2013-03-07	2013-03-07	4	45000.0	11250.0
1002988	1005408.0	79905			2013-03-27	2013-03-27	4	45000.0	11250.0
1002989	1005408.0	79772			2013-04-25	2013-04-25	4	45000.0	11250.0
1002833	1005082.0	97239			2013-07-07	2013-07-07	1	15000.0	15000.0
1002872	1004991.0	65301			2013-05-15	2013-05-15	1	2854325.0	2854325.0
1002949	1005703.0	75210			2013-05-03	2013-05-03	15	14986.0	999.0666666666667
1002950	1005703.0	75656			2013-05-22	2013-05-22	15	14986.0	999.0666666666667
1002951	1005703.0	75494			2013-05-24	2013-05-24	15	14986.0	999.0666666666667
1002952	1005703.0	75229			2013-06-08	2013-06-08	15	14986.0	999.0666666666667
1002953	1005703.0	75455			2013-06-07	2013-06-07	15	14986.0	999.0666666666667
1002995	1005703.0	75160			2013-08-16	2013-08-16	15	14986.0	999.0666666666667
1002996	1005703.0	75390			2013-09-14	2013-09-14	15	14986.0	999.0666666666667
1002997	1005703.0	75219			2013-10-19	2013-10-19	15	14986.0	999.0666666666667
1002998	1005703.0	75455			2013-10-24	2013-10-24	15	14986.0	999.0666666666667
1002999	1005703.0	75149			2013-10-28	2013-10-28	15	14986.0	999.0666666666667
1003000	1005703.0	75149			2013-10-28	2013-10-28	15	14986.0	999.0666666666667
1003919	1005703.0	75212			2014-02-25	2014-02-25	15	14986.0	999.0666666666667
1004015	1005703.0	75235			2014-02-27	2014-02-27	15	14986.0	999.0666666666667
1004028	1005703.0	75212			2014-03-08	2014-03-08	15	14986.0	999.0666666666667
1004115	1005703.0	75212			2014-03-25	2014-03-25	15	14986.0	999.0666666666667
1002954	1005412.0	71103			2012-06-14	2012-06-14	8	15000.0	1875.0
1002955	1005412.0	71103			2012-06-07	2012-06-07	8	15000.0	1875.0
1002956	1005412.0	71105			2012-07-19	2012-07-19	8	15000.0	1875.0
1002957	1005412.0	71105			2012-06-19	2012-06-19	8	15000.0	1875.0
1002958	1005412.0	71105			2012-05-08	2012-05-08	8	15000.0	1875.0
1002959	1005412.0	71103			2012-06-19	2012-06-19	8	15000.0	1875.0
1002960	1005412.0	71103			2012-06-11	2012-06-11	8	15000.0	1875.0
1002961	1005412.0	71103			2012-06-25	2012-06-25	8	15000.0	1875.0
1002962	1005413.0	70119			2013-02-26	2013-02-26	2	6445.0	3222.5
1002963	1005413.0	70112			2013-02-26	2013-02-26	2	6445.0	3222.5
1002964	1005409.0	70808			2013-02-23	2013-02-23	5	5000.0	1000.0
1002965	1005409.0	71101			2012-11-14	2012-11-14	5	5000.0	1000.0
1002967	1005409.0	71101			2012-06-19	2012-06-19	5	5000.0	1000.0
1002968	1005409.0	71101			2012-06-18	2012-06-18	5	5000.0	1000.0
1002969	1005409.0	71101			2012-06-18	2012-06-18	5	5000.0	1000.0
1002994	1005061.0	72923			2012-08-01	2012-08-01	1	5000.0	5000.0
1003073	1005319.0	72714			2013-07-25	2013-07-25	18	15000.0	833.3333333333334
1003074	1005319.0	72212			2013-08-07	2013-08-07	18	15000.0	833.3333333333334
1003075	1005319.0	72204			2013-08-08	2013-08-08	18	15000.0	833.3333333333334
1003076	1005319.0	72903			2013-08-23	2013-08-23	18	15000.0	833.3333333333334
1003077	1005319.0	72730			2013-08-29	2013-08-29	18	15000.0	833.3333333333334
1003078	1005319.0	71901			2013-10-07	2013-10-07	18	15000.0	833.3333333333334
1003079	1005319.0	71901			2013-10-07	2013-10-07	18	15000.0	833.3333333333334
1003080	1005319.0	72714			2013-10-10	2013-10-10	18	15000.0	833.3333333333334
1003081	1005319.0	72762			2013-10-10	2013-10-10	18	15000.0	833.3333333333334
1003522	1005319.0	72736			2013-11-01	2013-11-01	18	15000.0	833.3333333333334
1003523	1005319.0	72722			2013-11-05	2013-11-05	18	15000.0	833.3333333333334
1003524	1005319.0	72722			2013-12-10	2013-12-10	18	15000.0	833.3333333333334
1003525	1005319.0	72734			2014-01-12	2014-01-12	18	15000.0	833.3333333333334
1003526	1005319.0	72722			2014-01-14	2014-01-14	18	15000.0	833.3333333333334
1003754	1005319.0	72704			2014-01-20	2014-01-20	18	15000.0	833.3333333333334
1004465	1005319.0	72764			2014-02-19	2014-02-19	18	15000.0	833.3333333333334
1004466	1005319.0	72764			2014-03-21	2014-03-21	18	15000.0	833.3333333333334
1004467	1005319.0	72774			2014-04-17	2014-04-17	18	15000.0	833.3333333333334
1003212	1005819.0	98272			2013-12-30	2013-12-30	6	5565.0	927.5
1003213	1005819.0	98104			2013-12-17	2013-12-17	6	5565.0	927.5
1003472	1005819.0	98104			2013-12-17	2013-12-17	6	5565.0	927.5
1003473	1005819.0	98272			2013-12-30	2013-12-30	6	5565.0	927.5
1004939	1005819.0	98146			2014-02-20	2014-02-20	6	5565.0	927.5
1004956	1005819.0	98121			2014-03-30	2014-03-30	6	5565.0	927.5
1003215	1005157.0	53226			2012-06-25	2012-06-25	14	10000.0	714.2857142857143
1003216	1005157.0	53214			2012-11-15	2012-11-15	14	10000.0	714.2857142857143
1003217	1005157.0	53226			2012-06-18	2012-06-18	14	10000.0	714.2857142857143
1006717	1005157.0	53226			2014-10-22	2014-10-22	14	10000.0	714.2857142857143
1006718	1005157.0	53226			2014-07-02	2014-07-02	14	10000.0	714.2857142857143
1006719	1005157.0	53226			2014-06-23	2014-06-23	14	10000.0	714.2857142857143
1006720	1005157.0	53226			2014-06-16	2014-06-16	14	10000.0	714.2857142857143
1009161	1005157.0	53226			2015-02-19	2015-02-19	14	10000.0	714.2857142857143
1015407	1005157.0	53144			2016-03-03	2016-03-03	14	10000.0	714.2857142857143
1015429	1005157.0	53226			2015-06-22	2015-06-22	14	10000.0	714.2857142857143
1015430	1005157.0	53226			2015-09-03	2015-09-03	14	10000.0	714.2857142857143
1015432	1005157.0	53226			2015-05-18	2015-05-18	14	10000.0	714.2857142857143
1015434	1005157.0	53226			2016-04-12	2016-04-12	14	10000.0	714.2857142857143
1015435	1005157.0	53226			2016-04-12	2016-04-12	14	10000.0	714.2857142857143
1003292	1005684.0	15940			2013-10-30	2013-10-30	6	13789.0	2298.1666666666665
1003293	1005684.0	15940			2013-08-29	2013-08-29	6	13789.0	2298.1666666666665
1007481	1005684.0	15940			2013-08-29	2013-08-29	6	13789.0	2298.1666666666665
1007482	1005684.0	15940			2013-10-30	2013-10-30	6	13789.0	2298.1666666666665
1007486	1005684.0	15931			2014-02-18	2014-02-18	6	13789.0	2298.1666666666665
1007488	1005684.0	15940			2013-08-30	2013-08-30	6	13789.0	2298.1666666666665
1003303	1005735.0	99752			2014-01-14	2014-01-14	28	103512.0	3696.8571428571427
1003371	1005735.0	99752			2014-01-14	2014-01-14	28	103512.0	3696.8571428571427
1003372	1005735.0	99752			2014-01-14	2014-01-14	28	103512.0	3696.8571428571427
1003373	1005735.0	99752			2014-01-14	2014-01-14	28	103512.0	3696.8571428571427
1003374	1005735.0	99752			2014-01-14	2014-01-14	28	103512.0	3696.8571428571427
1003375	1005735.0	99752			2014-01-14	2014-01-14	28	103512.0	3696.8571428571427
1003376	1005735.0	99752			2014-01-14	2014-01-14	28	103512.0	3696.8571428571427
1003377	1005735.0	99752			2014-01-14	2014-01-14	28	103512.0	3696.8571428571427
1003378	1005735.0	99762			2014-01-15	2014-01-15	28	103512.0	3696.8571428571427
1003380	1005735.0	99762			2014-01-15	2014-01-15	28	103512.0	3696.8571428571427
1003383	1005735.0	99762			2014-01-15	2014-01-15	28	103512.0	3696.8571428571427
1003884	1005735.0	99701			2014-02-13	2014-02-13	28	103512.0	3696.8571428571427
1003885	1005735.0	99701			2014-02-13	2014-02-13	28	103512.0	3696.8571428571427
1003886	1005735.0	99701			2014-02-13	2014-02-13	28	103512.0	3696.8571428571427
1003897	1005735.0	99576			2014-02-20	2014-02-20	28	103512.0	3696.8571428571427
1003900	1005735.0	99576			2014-02-19	2014-02-19	28	103512.0	3696.8571428571427
1003901	1005735.0	99723			2014-02-14	2014-02-14	28	103512.0	3696.8571428571427
1003902	1005735.0	99723			2014-02-14	2014-02-14	28	103512.0	3696.8571428571427
1004214	1005735.0	99835			2014-04-09	2014-04-09	28	103512.0	3696.8571428571427
1004218	1005735.0	99835			2014-04-09	2014-04-09	28	103512.0	3696.8571428571427
1004220	1005735.0	99801			2014-04-09	2014-04-11	28	103512.0	3696.8571428571427
1004221	1005735.0	99685			2014-04-16	2014-04-17	28	103512.0	3696.8571428571427
1004657	1005735.0	99901			2014-06-03	2014-06-03	28	103512.0	3696.8571428571427
1004658	1005735.0	99926			2014-06-04	2014-06-04	28	103512.0	3696.8571428571427
1004659	1005735.0	99615			2014-06-10	2014-06-10	28	103512.0	3696.8571428571427
1004660	1005735.0	99615			2014-06-11	2014-06-11	28	103512.0	3696.8571428571427
1005104	1005735.0	99603			2014-07-18	2014-07-18	28	103512.0	3696.8571428571427
1005105	1005735.0	99611			2014-07-21	2014-07-21	28	103512.0	3696.8571428571427
1003313	1005690.0	14850			2013-07-08	2013-07-08	15	15000.0	1000.0
1007341	1005690.0	14850			2014-05-29	2014-05-29	15	15000.0	1000.0
1007342	1005690.0	14850			2014-05-13	2014-05-13	15	15000.0	1000.0
1007343	1005690.0	14850			2014-05-08	2014-05-08	15	15000.0	1000.0
1007344	1005690.0	95954			2014-05-01	2014-05-01	15	15000.0	1000.0
1007345	1005690.0	14850			2014-04-22	2014-04-22	15	15000.0	1000.0
1007346	1005690.0	14850			2014-04-29	2014-04-29	15	15000.0	1000.0
1007347	1005690.0	14850			2013-10-09	2013-10-09	15	15000.0	1000.0
1007348	1005690.0	14850			2013-09-18	2013-09-18	15	15000.0	1000.0
1007349	1005690.0	14850			2013-09-11	2013-09-11	15	15000.0	1000.0
1007350	1005690.0	14850			2013-09-04	2013-09-04	15	15000.0	1000.0
1007351	1005690.0	14850			2013-10-09	2013-10-09	15	15000.0	1000.0
1007352	1005690.0	14850			2013-07-31	2013-07-31	15	15000.0	1000.0
1007353	1005690.0	14901			2013-07-12	2013-07-12	15	15000.0	1000.0
1007354	1005690.0	13901			2013-07-10	2013-07-10	15	15000.0	1000.0
1003395	1005677.0	18202			2013-08-26	2013-08-26	3	14185.0	4728.333333333333
1003410	1005677.0	18202			2013-08-27	2013-08-27	3	14185.0	4728.333333333333
1003411	1005677.0	18202			2013-08-27	2013-08-27	3	14185.0	4728.333333333333
1003398	1005651.0	90008			2013-12-07	2013-12-07	1	9000.0	9000.0
1003501	1005450.0	14813			2013-04-26	2013-04-26	10	20000.0	2000.0
1003502	1005450.0	14618			2012-08-15	2012-08-15	10	20000.0	2000.0
1003503	1005450.0	14411			2012-08-16	2012-08-16	10	20000.0	2000.0
1003504	1005450.0	14020			2013-02-25	2013-02-25	10	20000.0	2000.0
1003505	1005450.0	14424			2013-01-22	2013-01-22	10	20000.0	2000.0
1003506	1005450.0	14813			2013-03-14	2013-03-14	10	20000.0	2000.0
1003660	1005450.0	14510			2012-10-02	2012-10-02	10	20000.0	2000.0
1003661	1005450.0	14510			2012-10-05	2012-10-05	10	20000.0	2000.0
1003662	1005450.0	14510			2012-10-10	2012-10-10	10	20000.0	2000.0
1003663	1005450.0	14020			2012-10-11	2012-10-11	10	20000.0	2000.0
1003512	1005764.0	29204			2014-01-09	2014-01-09	1	5783.0	5783.0
1003534	1005785.0	17202			2014-01-07	2014-01-07	3	15000.0	5000.0
1003536	1005785.0	17545			2014-01-31	2014-01-31	3	15000.0	5000.0
1003537	1005785.0	17055			2014-01-30	2014-01-30	3	15000.0	5000.0
1003538	1005557.0	17948			2014-01-31	2014-01-31	6	10000.0	1666.6666666666667
1003539	1005557.0	17901			2013-02-28	2013-02-28	6	10000.0	1666.6666666666667
1003540	1005557.0	17948			2013-02-19	2013-02-19	6	10000.0	1666.6666666666667
1003541	1005557.0	17901			2013-02-28	2013-02-28	6	10000.0	1666.6666666666667
1003542	1005557.0	17981			2013-03-22	2013-03-22	6	10000.0	1666.6666666666667
1003543	1005557.0	18252			2013-03-22	2013-03-22	6	10000.0	1666.6666666666667
1003544	1005653.0	92211			2014-02-13	2014-02-13	1	9000.0	9000.0
1003655	1005494.0	13690			2012-08-14	2012-08-14	4	8652.0	2163.0
1003656	1005494.0	12932			2012-08-14	2012-08-14	4	8652.0	2163.0
1003657	1005494.0	12883			2012-08-15	2012-08-15	4	8652.0	2163.0
1003658	1005494.0	13607			2012-12-13	2012-12-13	4	8652.0	2163.0
1003759	1005824.0	60428			2014-03-01	2014-03-01	1	4500.0	4500.0
1003795	1005553.0	19958			2013-03-21	2013-04-29	10	7209.0	720.9
1007381	1005553.0	19958			2013-03-21	2013-04-29	10	7209.0	720.9
1007382	1005553.0	19958			2013-04-01	2013-04-01	10	7209.0	720.9
1007383	1005553.0	19958			2013-04-03	2013-04-03	10	7209.0	720.9
1007384	1005553.0	19958			2013-04-09	2013-04-09	10	7209.0	720.9
1007385	1005553.0	19958			2013-04-12	2013-04-12	10	7209.0	720.9
1007386	1005553.0	19958			2013-04-15	2013-04-15	10	7209.0	720.9
1007387	1005553.0	19958			2013-04-18	2013-04-18	10	7209.0	720.9
1007388	1005553.0	19958			2013-04-25	2013-04-25	10	7209.0	720.9
1007389	1005553.0	19958			2013-04-29	2013-04-29	10	7209.0	720.9
1003798	1005376.0	11220			2013-03-12	2013-04-29	1	19462.0	19462.0
1003799	1005373.0	13210			2013-03-04	2013-04-29	1	14992.0	14992.0
1003800	1005691.0	13699			2014-01-12	2014-02-24	6	9999.0	1666.5
1007355	1005691.0	13699			2014-01-23	2014-01-23	6	9999.0	1666.5
1007356	1005691.0	13699			2014-01-30	2014-01-30	6	9999.0	1666.5
1007357	1005691.0	13699			2014-02-06	2014-02-06	6	9999.0	1666.5
1007358	1005691.0	13699			2014-02-18	2014-02-18	6	9999.0	1666.5
1007360	1005691.0	13699			2014-02-24	2014-02-24	6	9999.0	1666.5
1003801	1005694.0	14214			2013-06-11	2013-11-12	1	5417.0	5417.0
1003803	1005696.0	19102			2014-01-13	2014-01-27	4	5107.0	1276.75
1007372	1005696.0	19102			2014-01-22	2014-01-22	4	5107.0	1276.75
1007373	1005696.0	19102			2014-01-24	2014-01-24	4	5107.0	1276.75
1007374	1005696.0	19102			2014-01-27	2014-01-27	4	5107.0	1276.75
1003804	1005702.0	19063			2014-02-03	2014-02-26	6	3807.0	634.5
1007375	1005702.0	19063			2014-02-26	2014-02-26	6	3807.0	634.5
1007404	1005702.0	19063			2014-02-26	2014-02-26	6	3807.0	634.5
1007405	1005702.0	19063			2014-02-26	2014-02-26	6	3807.0	634.5
1007406	1005702.0	19063			2014-03-20	2014-03-20	6	3807.0	634.5
1007407	1005702.0	19063			2014-04-08	2014-04-08	6	3807.0	634.5
1004278	1005163.0	41011			2013-08-09	2013-08-09	3	10000.0	3333.3333333333335
1004279	1005163.0	48201			2013-11-12	2013-11-12	3	10000.0	3333.3333333333335
1014964	1005163.0	48201			2014-04-16	2014-04-16	3	10000.0	3333.3333333333335
1004357	1005398.0	89557			2014-02-25	2014-02-25	2	28000.0	14000.0
1004358	1005398.0	89557			2014-04-16	2014-04-16	2	28000.0	14000.0
1004474	1005708.0	72903			2014-04-10	2014-04-10	3	10000.0	3333.3333333333335
1004475	1005708.0	72903			2014-04-26	2014-04-26	3	10000.0	3333.3333333333335
1004494	1005708.0	72903			2014-02-12	2014-02-12	3	10000.0	3333.3333333333335
1004544	1005710.0	71104			2014-04-25	2014-04-25	3	25000.0	8333.333333333334
1004575	1005710.0	71104			2014-05-13	2014-05-13	3	25000.0	8333.333333333334
1004576	1005710.0	71104			2014-05-27	2014-05-27	3	25000.0	8333.333333333334
1004669	1005801.0	78626			2014-03-27	2014-03-27	5	14985.0	2997.0
1004671	1005801.0	76661			2014-03-11	2014-03-11	5	14985.0	2997.0
1004672	1005801.0	77856			2014-03-24	2014-03-24	5	14985.0	2997.0
1004673	1005801.0	76520			2014-03-27	2014-03-27	5	14985.0	2997.0
1004674	1005801.0	77859			2014-04-24	2014-04-24	5	14985.0	2997.0
1004714	1005162.0	48109			2014-05-05	2014-05-05	3	15000.0	5000.0
1009707	1005162.0	48103			2014-11-17	2014-11-17	3	15000.0	5000.0
1009902	1005162.0	48104			2015-04-24	2015-04-24	3	15000.0	5000.0
1004722	1005726.0	97367			2013-12-06	2013-12-13	5	15000.0	3000.0
1004723	1005726.0	97396			2013-11-05	2013-12-13	5	15000.0	3000.0
1004724	1005726.0	97347			2013-12-12	2013-12-12	5	15000.0	3000.0
1004725	1005726.0	97347			2013-12-17	2013-12-17	5	15000.0	3000.0
1004726	1005726.0	97380			2013-10-10	2013-12-05	5	15000.0	3000.0
1004936	1005734.0	98104			2014-04-24	2014-04-24	3	5000.0	1666.6666666666667
1004937	1005734.0	98104			2014-04-24	2014-04-24	3	5000.0	1666.6666666666667
1004938	1005734.0	98104			2014-05-02	2014-05-02	3	5000.0	1666.6666666666667
1004997	1010138.0	02895			2014-07-08	2014-07-15	4	2298.0	574.5
1010623	1010138.0	02842			2014-07-08	2014-11-01	4	2298.0	574.5
1017161	1010138.0	02822			2014-07-08	2016-09-19	4	2298.0	574.5
1020972	1010138.0	02903			2014-07-08	2016-09-19	4	2298.0	574.5
1005037	1010132.0	05743			2014-05-06	2014-05-06	3	1649.0	549.6666666666666
1005191	1010132.0	05743			2014-05-05	2014-05-05	3	1649.0	549.6666666666666
1005192	1010132.0	05759			2014-06-05	2014-06-05	3	1649.0	549.6666666666666
1005106	1010367.0	75212			2014-05-27	2014-05-27	26	15000.0	576.9230769230769
1005107	1010367.0	75235			2014-05-23	2014-05-23	26	15000.0	576.9230769230769
1005108	1010367.0	75235			2014-05-27	2014-05-27	26	15000.0	576.9230769230769
1005356	1010367.0	75207			2014-05-03	2014-05-03	26	15000.0	576.9230769230769
1006399	1010367.0	75212			2014-10-28	2014-10-28	26	15000.0	576.9230769230769
1006400	1010367.0	75212			2014-08-26	2014-08-26	26	15000.0	576.9230769230769
1006401	1010367.0	75212			2014-09-30	2014-09-30	26	15000.0	576.9230769230769
1006402	1010367.0	75115			2014-10-16	2014-10-16	26	15000.0	576.9230769230769
1007103	1010367.0	75212			2014-11-18	2014-11-18	26	15000.0	576.9230769230769
1007141	1010367.0	75104			2014-12-03	2014-12-03	26	15000.0	576.9230769230769
1007730	1010367.0	75212			2015-01-27	2015-01-27	26	15000.0	576.9230769230769
1009764	1010367.0	75080			2015-04-11	2015-04-11	26	15000.0	576.9230769230769
1009766	1010367.0	75189			2015-03-25	2015-03-25	26	15000.0	576.9230769230769
1009767	1010367.0	75116			2015-04-22	2015-04-22	26	15000.0	576.9230769230769
1009768	1010367.0	75115			2015-03-18	2015-03-18	26	15000.0	576.9230769230769
1009795	1010367.0	75212			2015-03-31	2015-03-31	26	15000.0	576.9230769230769
1009864	1010367.0	75212			2015-04-28	2015-04-28	26	15000.0	576.9230769230769
1009913	1010367.0	75390			2015-01-17	2015-01-17	26	15000.0	576.9230769230769
